text,labels,fuel_type,year
"( Vam omze coinrespondent ) BONN , aug. De directies van de Duitse kolenmijnen hebben de berichten over de enorme voorraden aardgas in Nederland met grote zorg ontvangen . Door de snelle opkomst van d_ stookolie _ijn we toch al sinds jaren in een crisis gewikkeld , die de mijnen grote vetHieasen bezorgen . Tussen vertegenwoordigers van de Duitse energievoorziening en de Nederlandse exploiteurs hebben namelijk reeds de eerste onderhandelingen plaats gevonden om het gas ook naar Duitsland te leveren . Men denkt aam een speciale pijpleiding door geheel Duitsland , die ongeveer ter hoogte van Oldenzaal-Bentheim het land binnen zou moeten komen . DE ZORG VAN de Duitse rniijmdireoties , voottlal die Van t Ruhrgebdédi , betreft in eerste instantie de lage prijs vlan het aardgas , die voor dte Duitse kolenexploitatie een felle concurrentie zall gjaam betkenen . In Duitslamd rekent men erop dat het Nederlandse gas needs in 1966 geleverd kaïn worden en dam de Icolenovers-hotten neg sterker zal doen groeien . In de Roer heeft men al berekend dait de Nederlandse bel gelijk staat met een kwantiteit valn eet . miljard ton steenkool . IN DE DUITSE koillenindustrie is men voorial pessimistisch gestemd omidlat t kennelijk mlaiair niiet wil lukkien de mijnen te .saneren . Het vorige jaatr heeft de -legering van de Bondsrepubliek het miinbeA-ijf stevig onoer de anm genomen en omvangrijke financiële hulp Beschikbaar gesteHd om door nloderniseringen een effliciente prcWiiMfe mioigelijk te maken . Hiendoor kon aan de zwartste zorgen een einde worden gemaakt , zo meende men , maar de verwezenlijking van de plainnen was nauwelijks begonnen toen de NedJe_lanidse vondst deae hoop weer de bodem insloeg . HET PEKSFECIIIEF wooidt er nliet beter op wamneer nien overweegt dlat Duitsland aellf wlaarschijnlijk ook een aönizfenlijke opeenhoping van gjgg onder zijn bodem heeft , want zo redeneert , Roerbaronnen en aardgas",0,gas,1960s
"HEERLEN , 16 april ( Eig . corr . ) Tijdens de officiële sluiting van het cursusjaar van het St Gerlach Instituut , op donderdagavond in de kweekschool Christus Magister , heeft drs V. W. Bruggeling , econoom bij de Staatsmijnen een interessante inleiding gehouden over de revolutie die aardgas betekent in de nationale energie-voorziening . Aan het begin an zijn betoog introduceerde hij de huidige energiebehoefte an ons land en de te verwachten behoefte in 1975 . Sinds 3953 zijn de kolen teruggedrongen van tachtig procent _an het totaal der energiemakrt naar ruim veertig procent en de olie is gepenetreerd van dertig naar bijna zestig procent . Omgerekend naar SKE ( steenkolen eenheden ) zal de behoefte in 1975 ruim 45 miljoen SKE bedragen een toe . name van twintig miljoen SKE ten opzichte van dit ogenblik . Normaal zou dit beteken een zeer grote import van vaste of vloeibare brandstoffen , het aardgas komt ons nu echter te hulp en dat is dus ten voordele van onze betalingsbalans . Maar het is niet in het minst ln het voordeel van onze huismoeders . Aam de hand van voorbeelden , afgestemd op Heerlen en met voorbehoud dat de gemeente Heerlen de adviesprijzen straks zal bereken toonde hij aan dat een huismoeder die thans voor het gas in huishouding per jaar totaal f 153,20 betaald straks voor dezelfde heoveelheid energie nog maar f 118,20 ! zou behoeven neer te tellen . Een besparing van circa 23 procent , Gaat ze echter behalve het huishoudgas ruimteverwarming met aardgas toepassen dan betaalt ze nu voor huishoudgas plus kolen totaal per jaar ƒ 328,70 en straks ƒ 245,00 derhalve een voordeel van circa 25 procent per jaar . Komt er centrale verwarming in haar huis dan betaalt ze tegenover de jaarsom van / 681,20 nu ( met cokes ) of ƒ594,80 ( met olie ) straks slechts / 545,40 , een voordeel van circa twintig procent per jaar . En naar centrale verwarming moet het . Ons klimaat is er bijzonder geschikt voor en de kosten zullen met de nieuwe mogelijkheden straks misschien voor een installatie wel tot vijftig procent voordeliger kunnen komen te liggen . In Hilversum is dit al gebleken , daar is tachtig procent van de c.v.-installaties omgeschakeld op aardgas . Als men nu een centrale verwarming zou installeren en bijvoorbeeld nog twee jaar met cokesovengas stoken dan is de besparing aan installatiekosten zo groot , dat de duurdere gasprijs voor die twee jaar verantwoord is . Overigens komt er voor het zover is dat we echt kunnen profiteren van de voordelen van het aardgas , nog heel wat werk kijken , naast de aanleg van transportnetten om het gas ter plaatse te krijgen zullen de huisvrouwen vooral geconfronteerd worden met de ombouw van de verbruikstoestellen en dat kan zelfs wel gehele of gedeeltelijke vernieuwing inhouden . Maar al met al vormt deze hele ontwikkeling een grote zegen voor ons land . In de discussie kwam ook de inkoopprijs van de gemeentes op de proppen . In zijn repliek wees de inleider erop dat deze volkomen nationaal-economisch moet warden bezien en dat als men de grote winsten beschouwd wel moet incalculeren dat door de belangenverdeling de revuen voor zeventig procent aan de staat ten goede komen . No deze inleiding reikte pater Sombroek de getuigschriften uit aan tien cursisten die met goed gevolg de cursus hadden doorlopen . In zijn begeleidend woord drong iets van bezorgdheid over de geringe belangstelling naar de oppervlakte . Pater Sombroek vroeg allen door goede propaganda er toe bij te dragen dat de nieuwe cursus in het najaar weer geheel volgeboekt mag zijn . Vervolgens ontvingen de volgende personen het getuigschrift de eerw . zusters Angelus , Bonila en Masseo van het ziekenhuis te Heerlen en de heren v.d . Brink , van Dorp , Gijzen , Jansen , Kisters , Sinmelink en Robeerts . Na een dankwoord van deze laatste besloot voorzitter W. Chorus de bijeenkomst .",2,gas,1960s
"De besprekingen over de prijs en de andere leveringsvoorwaarden z n overigens nog niet afgesloten . Wanneer de Gasunie en de gemeenten het eens zijn geworden , zal de minister van economische zaken zyn goedkeuring nog moeten geven .",1,gas,1960s
"De staatssecretarissen van Sociale Zaken en Volksgezondheid , dr. A. J H. Bartels en dr. J. F. G. M. de Meyer , zullen in overleg met de minister van Economische Zaken , prof. dr. J. E Andriessen een onderzoek doen instellen naar de wenselijkheid en de mogelijkheid maatregelen te treffen om de veiligheid van het aardgas te verhogen , zo is medegedeeld in antwoord op vragen van het Tweede-Kamerlid Voogd ( PvdA ) in verband met de gasvoorziening in de gemeente Culemborg . Na de overgang op aardgas is in de gasleidingen van Culemborg inderdaad een belangrijk lekverlies opgetreden , aldus de beide staatssecretarissen . Volgens globale metingen hebben deze verliezen in het plaatselijk net ongeveer 42 procent bedragen . Deze verhezen kunnen niet als abnormaal hoog worden beschouwd men kan zich echter afvragen , of zij uit veiligheidsoogpunt toelaatbaar zijn . De toeneming van lekverliezen bij overschakeling van gas van de oude samenstelling op aardgas wordt veroorzaakt door de drie a vier maal hogere druk , die om technisch-economische redenen bij aardgas wordt toegepast en door uitdrogen van de in de pijpleidingen veel toegepaste pakkingen van hennepvezel . Het aardgas is namelijk veel droger dan stadsgas . Het is mogelijk de lekverliezen te doen verminderen door bevochtiging van het aardgas door het gasbedrijf , dit kan echter niet tijdens de vorstperiode geschieden . Aan de ruikbaarheid van het gas wordt door het gasbedrijf te Culemborg voldoende aandacht geschonken . Het is echter mogelijk , dat gas , dat bij lekke buisleidingen uit de bodem komt , minder reukstof bevat dan het gas in de leiding , doordat de reukstof in de grond wordt geabsorbeerd . Aardgas kan met lucht onder bepaalde omstandigheden een explosief mengsel vormen de explosiegrenzen van aardgas in lucht zijn echter nauwer dan voor het zogenaamde stadsgas . De kans op vergiftigingsgevallen is_ bij aardgas aanzienlijk kleiner dan bij het gas van de oude samenstelling .",2,gas,1960s
"Omdat men voor het bereiken van eenzelfde resultaat aanmerkelijk minder aardgas nodig heeft dan het vroegere zogenaamde stadsgas , bc . tekent dit een bezuiniging van 10 a 12 pet. , zo rekende men ons van de en met zekerheid kon worden vastgesteld op 1100 miljard kubieke meter overeenkomend met ongeveer 1100 miljoen ton steenkolen gedurende vele jaren genoeg zal zijn voor de Nederlandse energiehuishouding .",2,gas,1960s
"OP DEZE vergadering sprak het Tweede-Kamerlid de heer J. H. Maenen , die uiteenzette dat de kolen van de Beatrixmijn geen enkele afzetmogelijkheid zouden hebben . Door de olie en het gas is het kolenverbruik al met 30 % gedaald . De 500 miljard m 3 aardgas zal o , ver de komende 20 jaar 8 miljoen ton steenkool per jaar gaan vervangen , wat de positie van de mijnen nog veel moeilijker zal maken . Nu reeds werken enkele mijnen met aanzienlijk verlies.",1,gas,1960s
"Na de minister van Economische Zaken en een door deze bewindsman ingestelde kommissie van advies reeds hun inzichten en wensen over het gebruik van het ln Groningen ontdekte aardgas kenbaar te hebben gemaakt en daarbij te nebben gepleit voor de belangen van het noorden des lands in het algemeen en die van de provincie Groningen in het bijzonder , hebben gedeputeerde staten van Groningen nu in een uitvoerig schrijven aan de leden van de Eerste en de Tweede Kamer van de Staten-Generaal aandacht gevraagd voor de belangen , die voor Groningen en het hele noorden bü de exploitatie van dit aardgas zullen kunnen worden gediend . In de brief wordt onder meer herinnerd aan het achterblijven van het noorden bij andere delen van het land , het tot probleemgebied verklaren van deze noordelijke streek en de maatregelen , die werden getroffen voor een versnelde ontwikkeling . Deze maatregelen hadden in de afgelopen jaren , mede dank zij de algemene hoogkonjunktuur , ongetwijfeld een gunstig effekt . Dit neemt niet weg , dat nog geenszins mag worden gekonstateerd , dat de ongewenste ontwikkelingsachterstand van het betreffende gebied zou zijn opgeheven , of naar redelijke verwachting binnen afzienbare tijd zou zijn ingehaald , aldus GS van Groningen .",2,gas,1960s
"De gasvondst op Ameland heeft de vraag weer actueel gemaakt , wie de concessie voor het winnen van gas of olie in Friesland krijgt . Zoals men weet heeft de NAM naar aanleiding van de gasvondsten bij Sonnega en Blija ( de laatste op slechts dertien kilometer van de Caltex-boorput op Ameland .... ) bij de Gedeputeerde Staten van Friesland een concessie-aanvraag ingediend voor de gehele provincie Friesland , inclusief dus Ameland . De minister van Economische Zaken en waarschijnlijk zelfs het gehele kabinet zal straks moeten beslissen , wie de concessie krijgt of dat alle aanvragers ( behalve NAM en Caltex heeft ook de Mobil Oil concessie gevraagd ) vergunning krijgen om hun putten , waar iets gevonden is , in exploitatie te brengen .",1,gas,1960s
"De schatten van Slochteren zijn geen onverdeeld genot . De zorgen om de gasafzet in het buitenland wegen zwaar . Hoeveel jaar zal het duren voor de Nederlandse gemeenten de Nederlandse huishoudens alle voor het gebruik van grote hoeveelheden aardgas zullen zijn ingericht ? Zullen de gasfitters of de centrale verwarmingsinstallateurs de nieuwe toestellen kachels en centrale verwarmingsinstallaties moeten aanleggen ? En wat zullen de kolenhandelaren en de .olieboeren moeten doen ? Waarschijnlijk zullen er drastische wettelijke maatregelen nodig zijn om deze groep , die zo nauw bij de warmtevoorziening is betrokken , gelegenheid te geven mee te helpen aan het uitbreiden i van de voor het gebruik van aardgas nodige apparatuur . Zullen de groot-winkelbedrijven ook verkopers van aardgas-verwarmingsinstallaties worden ? Het antwoord op deze vragen zal voor een goed deel het tempo bepalen waarin Nederland tot groot-gasverbruiker zal worden . Het enige goede is dat de twee grote wereldconcerns , Koninklijke-Shell en Standard Oil er belang bij hebben dat er veel , heel veel Nederlands aardgas verkocht wordt . Als zij het niet kwijt kunnen raken , kan niemand het .",0,gas,1960s
"Ook zou het feit , dat er tot nu toe niet de mogelijkheid was volledig op gas te stoken geen nadelige invloed op de tarieven hebben gehad , omdat drijf in de gelegenheid was op even economische wijze olie aan te wenden . Uit het antwoord blijkt dat roet afblazen ( hinder voor omwonenden ) bij aardgas slechts één maal per week te geschieden , tegen eenmaal per dag bij het stoken van olie en drie maal per dag bij kolenstook . , Op de vraag of het mogelijk is door hel installeren van een adviesinstantie uit het bedrijfsleven ( bij voorkeur groot stroomverbruikers ) een beter contact met deze stroomverbruikers te bewerkstelligen , wordt geantwoord dat er rekening moet worden gehouden met de grote groep middelgrote stroomverbruikers en de kleinuikers , en dat , als het dagelijks bestuur dat voor zijn oordeelsvorming nodig acht , zal worden overlegd met bijvoorbeeld de Regionale Energiecommisie van de Raad van Neder- Werkgeversverbonden .",2,gas,1960s
"( Van onze Haagse redactie ) DEN HAAG , 7 november . Kolen , olie , aardgas en kernenergie zullen de komende 20 tot 25 jaar de energiebronnen zijn , die we naast elkaar nodig hebben . Te verwachten is dat de kernenergie 15 procent van de totale energievoorziening zal gaan uitmaken . Het aardgas zal 20 procent van de behoefte dekken . De rest , 65 procent , zal verzorgd moeen worden door de bestaande bronnen als kolen en olie . Als de overheid meent dat de kernergie in Nederland een plaats moet krijgen dan zal zij ook bepaalde waarborgen moeten geven voor de werkgevers en werknemers in de bestaande energiebronnen . Dat geldt met name voor de steenkool in ons land . Voor de producenten is het de vraag in hoeverre zij zich zullen moeten begeven op het pad der investeringen en voor de werknemers is het de vraag in hoeverre zij het beroep in de steenkool kunnen voortzetten . Wat wil de regering met haar energiebeleid op langer termijn ?",1,gas,1960s
Bij het woord aardgas denkt de huisvrouw in ons land onmiddellijk aan koken en eventueel aan de mogelijkheid van huisverwarming . Maar de toepassingsmogelijkheden van het aardgas zijn hiermee niet uitgeput . Niet alleen in de industrie wordt het aardgas hier en daar reeds gebruikt . Ook de tuinders en kwekers hebben grote belangstelling voor dit product uit Nederlandse bodem .,2,gas,1960s
"Het is echter een raadsel , waarom Gedeputeerde Staten van Friesland het PEB zo centraal hebben gesteld . Het is een waarheid als een koe , dat stroomopwekking met een goedkopere brandstof lagere elektriciteitstarieven mogelijk zal maken . Maar in de eerste plaats zou een aanbod van goedkoop aardgas voor industriële verhittingsdoeleinden voor de Friese industrialisatie bijzonder belangrijk zijn . En in de tweede plaats bestaat er geen zekerheid , dat het PEB een prijsverlaging van zijn brandstof volledig aan de gebruikers zal doorgeven . Het zou veel gezonder zijn , wanneer het PEB op het industriële front tegen het goedkopere aardgas zou moeten konkurreren . Men kan het Noorden niet met een net van leidingen voor industrieel aardgas bedekken , maar men kan het naar Frans voorbeeld wel op enkele koncentratiepunten goedkoop aan de industrie en aan het PEB beschikbaar stellen",0,gas,1960s
"der jaren zijn verstopt geraakt . Vele leidingen liggen er al van 1883 af ! De mensen merkten niet dat hun gastoestel heel geleidelijk minder krachtig is geworden . Nu ze een nieuw toestel van ons hebben gekregen of hun oude is omgebouwd en schoongemaakt , laten ze vaak het eten aanbranden omdat ze niet in de gaten hebben dat het apparaat feller brandt . Het is gewoon zaak er even aan te wennen . In de praktijk blijkt dat gauw te lukken . Het uitwaaiende waakvlammetje ! Het gas heeft een trager ontbrandingspunt . Het vroegere gas kon altijd branden , maar daar zaten het gevaarlijke koolmonoxyde en het waterstofgas in . Het kan echter geen kwaad als het vlammetje uitwaait , want dan sluit de toevoer zich automatisch af . Maar het komt ook voor dat het gewone gaspitje uitwaait of gewoon uitgaat als het zo laag staat als bij het oude stadsgas !",1,gas,1960s
"Wanneer men , zeide prof. Coppé , aardolie omrekent in ton steenkool , dan was in 1962 de energieprijs in Napels , bij gebruik van aardolie , de helft van de prijs welke betaald moest worden als steenkool werd gebruikt . Geen wonder dat ondier dlie voorwaarde de steenkool in Italië nog nauwelijks 12 procent uitmaakt van de energiebevoorrading . Ook in de andere landen der Gemeenschap is het gebruik van aardolie met sprongen toegenomen . Nieuwe belangrijke aardoliebronnen in de Sahara en Libye zorgen ervoor , dat de olie goedkoop naar Europa kan worden vervoerd . En het vervoer wordt eveneens belangrijk goedkoper dioor het gebruik van steeds grotere olietankers . Nu zijn het reeds schepen van 90.000 ton weldra van 150.000 ton . , Het aardgas speelde tot voor enkele jaren als energiebron nauwelijks een rol . Toen kende men alleen aardgasbronnen in Italië en Zuid-Frankrijk . Maar inmiddels is de Nederlandse gasbel aangeboord en in exploitatie genomen . Ook Duitsland exploiteert thans aardgasbronnen . In de toekomst verwacht men nieuwe rijke vondsten van aardgas in de bodem onder de Noordzee .",2,gas,1960s
"Het traditionele gebruik van gas beperkt zich ln hoofdzaak tot koken en warmwaterbereldlng een gemiddeld gezin gebruikt hiervoor ongeveer 800 mS per Jaar . Thans wordt a winters ln de meeste Nederlandse gezinnen alleen de huiskamer verwarmd . Aardgas zal er in de toekomst belangrijk toe bijdragen de gehele woonruimte ook in de winter leefbaar te maken . Een - gezin , _ dat aardgas stookt , zal aanvankelijk gemiddeld 1500 m 3 per Jaar . later 2500 m 3 per jaar afnemen . De markt voor huisverwarming is vijf- tet tienmaal zo groot als de kookmarkt . Gerekend ma worden met een penetratie tot 60 a 70 pet . van de huisverwarmingsmarkt . De markt voor gezinshuishoudingen zal by elkaar ongeveer 2,5 miljard m 3 per jaar bedragen en geleidelijk stijgen tot 4 miljard m 3 ln 1975 . Daarnaast is de verwarming van gebouwen en ln bedrijven van belang . , Aan de totale energiebehoefte van electrlsche centrales en tuinbouw en aan 65 pet . van de energiebehoefte van bedrijfshuishoudingen , wordt voldaan door ondervuring van ketels . Hier moet aardgas concurreren met de goedkoopste ketelbrandstof , ln hoofdzaak zware stookolie . Aardgas heeft ook hier voordelen , zoals geen vervuiling van de ketel , geen luchtverontreiniging , geen kosten voor opslag Tenslotte kan aardgas naast brandstof , ook dienen als grondstof voor de chemische industrie . Voor kunstmestproduktie kan de potentiële vraag gesteld worden op 2 miljard m 3 per Jaar .",2,gas,1960s
"Daar doorheen speelt de energiepolitiek van EEG en KSG , die druk doende zijn een allesomvattend gemeenschappelijk energiebeleid tot stand te brengen . Het beginsel van de KSG geen prijsdiscriminatie by levering van kolen zal zo mogelijk ook gaan gelden voor de andere vormen van primaire energie , in casu aardgas . Wat dan weer betekent dat de Nederlandse Gas Export Maatschappij zeer waarschijnlijk in het buitenland nooit een hogere prijs zal kunnen bedingen dan in het binnenland . En die prijs zal dan de prijs voor levering aan de industrie zijn .",1,gas,1960s
"pEN miljard kubieke meter aardgas is gelijk aan een miljoen ton steenkool . In de Groningse gasbel zit dus energie , te vergelijken met 150 miljoen ton steenkool en waarschijnlijk zelfs 400 miljoen ton , afgaande op de gas-nota van minister De Pous . Het Groningse gas bestaat voor 80 % uit methaan . Voor zover bekend zitten er geen stoffen in , die er door middel van dure zuiveringsprocedures uitgehaald moeten worden , alvorens het voor gebruik gereed is . Het gas kan zonder meer gebruikt worden als bron van energie en dan is één kubieke meter evenveel als twee kubieke meter gas van de Hoogovens , de mijnen of de gasfabrieken . Het kan ook als grondstof voor de chemische industrie ( plastics , enz . ) worden aangewend . Aardgas is de goedkoopste energiebron , waarover de wereld beschikt . Er zijn geen dure mijnschachten , ondergrondse boor-installaties , liften enz . nodig , om het te winnen . Is eenmaal eén gat geboord ( kosten 1.5 a 3 miljoen ) , dan blijft het sjtromen en het enige wat men te doen heeft , is de bouw van een eenvoudige installatie om de nodige druk tot stand te brengen voor vervoer per gasbuis . Frankrijk heeft ook aardgas , maar dat zit vol zwavel , welke stof dure installaties van speciaal staal nodig maakt , om niet te spreken over de zuiverings-fabrieken . De theoretische prijs van dit gas is zes centimes ( vier cent ) per kubieke meter , maar aan groot-afnemers zoals eiectrische centrales voor de Franse aluminium-industrie kan het voor 2V2 centimes - laten we zeggen , voor twee Nederlandse centen geleverd worden . De werkelijke kostprijs is daar trouwens geheim - net als hier . A ANGEZIEN men dus zekere vermoedens mag hebben omtrent de schat die onder de Groningse tarwevelden verborgen ligt , is het juist zo uitermate belangrijk om voor het publiek te verbergen , wat de kostprijs- van het gas zal zijn . Daar zwijgt de minister dus over . Maar van wie is het gas eigenlijk ? Te oordelen naar de emblemen die het Algemeen Handelsblad boven zijn berichtgeving over de aardgas-nota had geplaatst , behoort het toe aan de Shell , de Amerikaanse Standard Oil en ook nog aan de regering .",2,gas,1960s
"Over de prijzen en de leveringsvoorwaarden bij de gasexport wordt nog niets bekend gemaakt . Als men wil weten om welke bedragen het daarbij gaat , moet men dus grofweg schatten . Blijven we aan de zeer voorzichtige kant , dan komen we tot de volgende raming binnenkort wordt 15 miljard kubieke meter Nederlands aardgas per jaar geëxporteerd ( het zal wel meer worden ) tegen een prijs , die gelijk ligt met de Nederlandse prijs van 6 cent ( in België wordt over 7,5 ets gesproken ! ) terwijl de kostprijs ( maximaal ! ) 1 ets per kubieke meter bedraagt . Dit wil zeggen , dat er 5 ets winst per kubieke meter gas wordt gemaakt . Op een jaarlijkse export van 15 miljard kubieke meter Nederlands aardgas is dit m i n s t e n s een winst van 75 0 miljoen gulden per jaar . Waar komt de winst terecht ? We kunnen het niet precies weten , zolang we niet alle kosten en prijzen weten van de diverse maatschappijen , die het gas aan elkaar doorverkopen , te beginnen bij de ontginners en te eindigen bij de leveranciers aan de consumenten . Maar één feit staat als een paal boven water de oliemonopolies ShellKoninklijke Olie en Esso zijn de grootste profiteurs . Zij delen minstens viermaal mee in de winst !",2,gas,1960s
"Het moet in Nederland blijven . Het moet als goedkope energie en goedkope grondstof ter beschikking komen van de massa der kleine en middelgrote producenten . Over de groten hoeven we niet te praten , want men kan er zeker van zijn , dat die in het geheim reeds lang afspraken met de Gas-Unie hebben gemaakt . Hier heeft Nederland een machtig middel in de hand , om de productiekosten te verlagen en de Nederlandse industrie in het algemeen in een sterke positie te plaatsen . Want niemand ook geen Euromarkt , geen Adenauer en geen Erhardt kan ons dwingen het aardgas te verkwanselen . Hier staan enorme belangen op het spel , voor de consumenten als tegenwicht tegen de Euro-prijsstijgingen én voor de uitgebreide laag van de niet-monopolistische ondernemers , de massa der ambachtslieden , de boeren en andere verbruikers van energie . , Deskundigen hebben berekend , dat bij een doelmatige exploitatie van het veld van Slochteren in de eerste jaren een hoeveelheid beschikbaar komt , die gelijk staat aan ongeveer 30 miljoen ton steenkool , later zou die hoeveelheid moeten stijgen . Dat is precies het totale energieverbruik in ons land op het huidige moment .",2,gas,1960s
"Hieruit blijkt duidelijk het belang van deze deviezenbron wanneer men bedenkt wat voor zorgen het de autoriteiten geeft dat Nederland momenteel te kampen heeft met een tekort van lVi miljard gulden op de lopende betalingsbalans van 1964 . Bij de taxatie van de deviezenopbrengst ad 1 miljard gulden bij export gaat de minister uit van een uitvoerniveau van circa 15 miljard m 3 per jaar in de jaren 70 . De minister gaat kennelijk uit van een getaxeerde exportopbrengst van ongeveer 6 cent per m 3 . Voor het binnenland zal eveneens circa 15 miljard m 3 per jaar in de jaren 70 beschikbaar zijn en in het geval dat Nederland geen aardgas zou hebben , zou andere energie ter waarde van circa 1 miljard gulden moeten worden ingevoerd . Welke enorme bedragen met de groeiende vraag naar energie gemoeid zijn blijkt uit het gegeven , dat in Nederland dan een kwart en ik zou willen zeggen slechts een kwart van de energiebehoefte door aardgas worden gedekt . De verdere stijging van de vraag naar energie zal dan door olie worden opgevangen . Het kolenverbruik zal lager zijn maar hier zal uitvoer van kolen compensatie geven voor de verminderde binnenlandse vraag naar kolen .",2,gas,1960s
"TN de laatste jaren traden evenwel bij de ontwikkeling en de vernieuwing van de produktiemiddelen zwakten aan de dag ( een onoordeelkundige investeringspolitiek , het niet aanboren van nieuwe energiebronnen ) , die een gevolg zijn geweest van een overmatige centrale planning . Alles werd vanuit het centrum gedirigeerd , waarbij geen initiatieven werden overgelaten aan plaatselijke besturen en bedrijven er werd daarbij teveel op de omvang van de produktie gelet zonder de kwaliteit in ogenschouw te nemen . Er bleek , dat de economische structuur , waarbij het administratieve element de overhand kreeg , in de nieuwe gegroeide verhoudingen onvoldoende impulsen gaf voor de groei van de arbeidsproductiviteit , de technische ontwikkeling niet stimuleerde en geen voorwaarden schiep voor een rationeel gebruik van de arbeidskrachten . Als voorbeeld wijst men er op , dat Tsjechoslowakije voor zijn energievoorziening te veel en te lang is uitgegaan van het gebruik van kolen . In de Sowjet-Unie en in West-Europa gebruikt men reeds jarenlang olie en aardgas . In Tsjechoslowakije blijft men achter op dit gebied en nog wel op een moment , dat de produktiekosten voor kolen omhoog gaan . Weliswaar beschikt het land niet over olie- of aardgasbronnen , maar dat doen vele landen niet en tóch zijn zij op deze energiebronnen overgeschakeld . De oiie-pijpleiding uit de Sowjet-Unie biedt nog onvoldoende mogelijkheden en er wordt thans naar een andere oplossing gezocht . Zo zal worden begonnen met de aanleg van een aargaslciding uit de Sowjet-Unie en de bouw van een station voor kernenergie . Premier Lenart noemde evenwel het tempo , waarin dit geschiedt , te laag . Hij wees er bovendien op , dat niet moet worden geschroomd moderne produktiemethoden uit het buitenland ( met inbegrip van het Westen ) over te nemen en zo mogelijk tot de aankoop van licenties over te gaan . , TJET kernpunt van de reorganisatie is , dat de straffe centrale planning wordt afgeschaft en dat grotere verantwoordelijkheden en bevoegdheden worden overgelaten aan de plaatselijke besturen en aan de ondernemingen . Daarbij zal elke onderneming economische verhoudingen moeten scheppen , waarin het vermogen te concurreren , bestaansrecht , rentabiliteit en het vermogen goederen te verkopen doorslaggevend zullen zijn . Bij de investeringen zal de nadruk moeten wórden gelegd op de rentabiliteit , op het scheppen van een winstgevende economie , die in staat is om te concurreren met de produkten uit de hoogst ontwikkelde kapitalistische landen . In het centrale plan zullen niet meer alle details en kleinigheden worden opgenomen . Er zullen slechts grote lijnen worden aangegeven , nadat de plaatselijke besturen en fabrieken hun voorstellen hebben ingediend . De verantwoordelijkheid voor de vervulling van het plan komt geheel te liggen bij de ondernemingen , die daarbij hun uitbreiding en investeringen uit eigen bronnen moeten regelen . Er moeten daarom voorwaarden geschapen worden , waardoor de materiële geïnteresseerdheid der bedrijven wordt vergroot , het systeem van grotere economische prikkels wordt ingevoer De ondernemingen zullen niet alleen hun routine-uitgaven moeten bekostigen , maar hun technische vooruitgang zelf moeten financieren , , In dit verband mogen de ondernemingen ook zelf hun prijzen gsan va .tstellen , die weliswaar tussen een centraal vastgesteld maximum en minimum moeten liggen , maar toch de mogelijkheid voor concurrentie openlaten . De vaststelling van de prijzen zal daarbij tevens meer aangepast dienen te worden aan vraag en aanbod . Men is zich bewust , , dat dit ook bepaalde gevaren oproept . Zo kunnen bedrijven ertoe overgaan té hoge prijzen te vragen . Een zekere controle blijft vereist . Ook op de plaatselijke besturen , waar eveneens een verkeerd investeringsbeleid kan worden gevoerd . Men herinnert zich nog höe enkele jaren geleden op dertig verschillende plaatsen ijshockeystadions werden gebouwd , omdat de Tsjechen wild op ijshockey zijn en elk plaatselijk bestuur meende zijn eigen stadion te moeten hebben . Tegen zulke uitwassen moet natuurlijk worden gewaakt .",1,gas,1960s
"HEERLEN , 28 jan. Limagas NV lag eind 1966 met 70 procent op aardgas omgebouwde aansluitingen boven het landelijk gemiddelde percentage omgebouwde aansluitingen . De het vorig jaar door Limagas verkochte hoeveelheid gas _ cokesovengas en aardgas , uitgedrukt in kubieke meters cokesovengas is opgelopen tot 80 miljoen . Daarmee is de in 1965 verkochte hoeveelheid gas toegenomen met ruim 19 miljoen kubieke meter ofwel 31 procent . De opbrengst hiervan steeg met bijna 4,5 procent . Bfl het vergelijken van deze groeipercentages blükt , dat de opbrengst per kubieke meter gas is gedaald een gevolg van de lagere prijs waartegen aardgas wordt verkocht . Verwacht wordt dat met het vorderen van de ombouw op aardgas deze opbrengst per eenheid nog meer zal dalen en dat deze verlaging nog wordt geaccelereerd bij een sterke penetratie van het aardgas in de verwarmings- en industriële sector . Omdat aardgas 25 tot 30 procent goedkoper is dan cokesovengas en Limagas per 1 augustus vorig jaar de tarieven aanzienlijk verlaagde , wordt aangenomen dat men op grote schaal aardgas zal gaan gebruiken voor het verwarmen van meer dan één vertrek per woning .",2,gas,1960s
"j , ( eegevallen , zuchtte het Algemeen Handelsblad maandag opgelucht In een commentaar op het bericht , dat de Gasunie aan gemeenten die nu al aardgas krijgen , heeft I voorgesteld straks zeven l cent per kubieke meter gas als voorlopige .prijs aan te nemen . - j Het Handelsblad verwees daarbij naar teleurstellende berichten van een paar maanden geleden , waaruit bleek dat de plannen van.de Gasunie het nauwelijks mogelijk zouden maken , dat gas voor kookdoeleinden minder zou gaan kosten jen dat gas voor verwarming evenmin een beperking van de uitgaven voor de consument met zich zouden brengen. . .. , . . ... , /",2,gas,1960s
